exp,status,exists,cv_exists,ckpt_n,prediction_dir_n,submission_n,cv_n,cv_best_score_mean,cv_best_score_std,cv_binary_macro_f1_mean,cv_binary_macro_f1_std,cv_binary_kappa_mean,cv_binary_kappa_std,cv_ternary_macro_f1_mean,cv_ternary_macro_f1_std,cv_ternary_kappa_mean,cv_ternary_kappa_std,cv_phq_ccc_mean,cv_phq_ccc_std,cv_phq_rmse_mean,cv_phq_rmse_std,cv_phq_mae_mean,cv_phq_mae_std,cv_cls_score_mean,cv_cls_score_std,top_fold,top_seed,top_best_score,top_cls_score,top_binary_macro_f1,top_binary_kappa,top_ternary_macro_f1,top_ternary_kappa,top_phq_ccc,top_checkpoint
v11_allA_cross_fullVG_5x3,DONE,True,True,15,4,4,15,0.49860064343437077,0.15083279814232028,0.7296479772950359,0.1583108276614106,0.4760579651210683,0.3042845680698208,0.5601160630830394,0.1437152635420557,0.39638469298545476,0.20463590560143172,0.11524954313147737,0.15522532545031542,5.583042283518384,2.169195390031572,4.1276411803574184,1.5914787062693254,0.5614177437347273,0.16805492106732395,1,42,0.7309144014329384,0.813134983222021,0.9442724458204336,0.8888888888888888,0.7333333333333334,0.660377358490566,0.2830423524727451,/remote-home/yangmz/zhangruibo/mpdd_elder_v3_lite/outputs/elder_v3_lite/v11_allA_cross_fullVG_5x3/checkpoints/fold1_seed42.pt
v11_allA_cross_noVBeh_5x3,DONE,True,True,15,4,4,15,0.4892790671622929,0.1517972312029649,0.7133404487847661,0.14183819980541085,0.4614422637439243,0.2351349138016701,0.5692277414516836,0.17363277285905537,0.404873285918353,0.2120501098441034,0.0681886672083643,0.1545045856499203,4.825886931461529,0.9940536781652034,3.5556969397045948,0.8168492294603928,0.5580335670033904,0.17628643899434426,1,44,0.6644386797027163,0.8063540343151994,0.8831168831168831,0.7692307692307692,0.7999999999999999,0.7378640776699029,-0.1493651207440348,/remote-home/yangmz/zhangruibo/mpdd_elder_v3_lite/outputs/elder_v3_lite/v11_allA_cross_noVBeh_5x3/checkpoints/fold1_seed44.pt
v11_allA_no_cross_fullVG_5x3,DONE,True,True,15,5,5,15,0.4955078038218159,0.1752138662235703,0.72221018475898,0.140502789250065,0.4507369110266016,0.27832399607650915,0.5805302380224983,0.1714117991296145,0.4035852343527627,0.24727228688850522,0.08431909612277953,0.19783334716066545,5.048974760546341,2.114156862433788,3.6991308220006807,1.540194412310409,0.5616865559103164,0.18617229251052192,1,43,0.8112327291700625,0.8476451482645412,0.9428571428571428,0.8860759493670887,0.7999999999999999,0.7378640776699029,0.6128495960015204,/remote-home/yangmz/zhangruibo/mpdd_elder_v3_lite/outputs/elder_v3_lite/v11_allA_no_cross_fullVG_5x3/checkpoints/fold1_seed43.pt
v11_allA_no_cross_noGUnit_5x3,RUNNING_OR_UNKNOWN,True,True,1,0,0,1,0.7432427822205084,0.0,0.9428571428571428,0.0,0.8860759493670887,0.0,0.6935574229691875,0.0,0.64,0.0,0.4703325147360213,0.0,3.956931210088445,0.0,3.075477831893497,0.0,0.7961395596213169,0.0,1,42,0.7432427822205084,0.7961395596213169,0.9428571428571428,0.8860759493670887,0.6935574229691875,0.64,0.4703325147360213,/remote-home/yangmz/zhangruibo/mpdd_elder_v3_lite/outputs/elder_v3_lite/v11_allA_no_cross_noGUnit_5x3/checkpoints/fold1_seed42.pt
v11_allA_no_cross_noVBeh_5x3,DONE,True,True,15,4,4,15,0.5141813556790858,0.1684853100020656,0.7461454481191322,0.16982589322147187,0.4997186183655619,0.33643050754516113,0.6011592961180164,0.1395026077799329,0.43067793669506155,0.20841413986555477,0.0515848103653621,0.1971075577199582,4.93497946769665,1.238667450673947,3.6411633080565466,0.9218811890214389,0.5902707342832694,0.1907626897754106,3,43,0.7392818753425958,0.8449258980204145,0.9403508771929824,0.8811188811188811,0.8000000000000002,0.7329842931937173,0.1471911993164025,/remote-home/yangmz/zhangruibo/mpdd_elder_v3_lite/outputs/elder_v3_lite/v11_allA_no_cross_noVBeh_5x3/checkpoints/fold3_seed43.pt
v11_newA_cross_fullVG_5x3,DONE,True,True,15,4,4,15,0.44678585302597057,0.16458625643619118,0.7316601326663246,0.1756237576489582,0.49041511693480827,0.30730556629596995,0.4663074123445641,0.17894138802160678,0.281843451538913,0.23793929107680387,0.054265405899746835,0.09493021453396855,5.138007111517728,1.4156258002015416,3.723472177628062,1.1562821181793401,0.5138419771980108,0.19203485828077452,3,44,0.6689373482989734,0.7940934065934067,1.0,1.0,0.6249999999999999,0.532967032967033,0.0099486223594567,/remote-home/yangmz/zhangruibo/mpdd_elder_v3_lite/outputs/elder_v3_lite/v11_newA_cross_fullVG_5x3/checkpoints/fold3_seed44.pt
v11_newA_no_cross_fullVG_5x3,DONE,True,True,15,4,4,15,0.4427218477104333,0.13609992601332924,0.7089356201248783,0.15265933005366827,0.44242770317345986,0.29610538112935797,0.5061730804455261,0.14100193948156628,0.2789807868584634,0.1988032239905217,0.036164966938449526,0.1500205542644942,5.2375060347737215,2.2416320936800487,3.93284365736536,1.8241625167046376,0.5088143081775061,0.16509707043113508,3,44,0.7005830693794729,0.8187702452987425,1.0,1.0,0.6895104895104894,0.5595854922279793,0.0652806579475279,/remote-home/yangmz/zhangruibo/mpdd_elder_v3_lite/outputs/elder_v3_lite/v11_newA_no_cross_fullVG_5x3/checkpoints/fold3_seed44.pt
